,city,dispatch_date,slot,num_rider_id,orders,awb_pay,cpo
19076,Mumbai,2024-04-15,evening,4760,12,672,56.0
19077,Mumbai,2024-04-15,evening,4764,7,644,92.0
19078,Mumbai,2024-04-15,evening,4796,6,642,107.0
19079,Mumbai,2024-04-15,evening,4801,5,645,129.0
19080,Mumbai,2024-04-15,evening,4859,5,775,155.0
19081,Mumbai,2024-04-15,evening,4921,7,653,93.28571428571429
19082,Mumbai,2024-04-15,evening,4947,14,658,47.0
19083,Mumbai,2024-04-15,evening,5086,8,638,79.75
19084,Mumbai,2024-04-15,evening,5129,6,750,125.0
19085,Mumbai,2024-04-15,evening,5174,5,640,128.0
19086,Mumbai,2024-04-15,evening,5250,28,1340,47.857142857142854
19087,Mumbai,2024-04-15,evening,5343,7,644,92.0
19088,Mumbai,2024-04-15,evening,5347,11,693,63.0
19089,Mumbai,2024-04-15,evening,5372,1,86,86.0
19090,Mumbai,2024-04-15,evening,5388,14,714,51.0
19091,Mumbai,2024-04-15,evening,5433,22,808,36.72727272727273
19092,Mumbai,2024-04-15,evening,5439,8,672,84.0
19093,Mumbai,2024-04-15,evening,5479,6,702,117.0
19094,Mumbai,2024-04-15,evening,5538,14,686,49.0
19095,Mumbai,2024-04-15,morning,1284,26,826,31.76923076923077
19096,Mumbai,2024-04-15,morning,1336,35,1275,36.42857142857143
19097,Mumbai,2024-04-15,morning,1497,15,675,45.0
19098,Mumbai,2024-04-15,morning,1986,29,870,30.0
19099,Mumbai,2024-04-15,morning,2288,31,866,27.93548387096774
19100,Mumbai,2024-04-15,morning,2448,11,660,60.0
19101,Mumbai,2024-04-15,morning,2454,21,681,32.42857142857143
19102,Mumbai,2024-04-15,morning,2591,7,658,94.0
19103,Mumbai,2024-04-15,morning,2605,13,741,57.0
19104,Mumbai,2024-04-15,morning,2652,10,650,65.0
19105,Mumbai,2024-04-15,morning,2735,57,1710,30.0
19106,Mumbai,2024-04-15,morning,2954,57,1632,28.63157894736842
19107,Mumbai,2024-04-15,morning,3173,25,800,32.0
19108,Mumbai,2024-04-15,morning,3226,9,648,72.0
19109,Mumbai,2024-04-15,morning,3230,36,1068,29.666666666666668
19110,Mumbai,2024-04-15,morning,3241,63,1827,29.0
19111,Mumbai,2024-04-15,morning,3389,9,666,74.0
19112,Mumbai,2024-04-15,morning,3412,10,640,64.0
19113,Mumbai,2024-04-15,morning,3413,12,624,52.0
19114,Mumbai,2024-04-15,morning,3414,7,616,88.0
19115,Mumbai,2024-04-15,morning,3464,15,645,43.0
19116,Mumbai,2024-04-15,morning,3500,27,837,31.0
19117,Mumbai,2024-04-15,morning,3542,11,638,58.0
19118,Mumbai,2024-04-15,morning,3595,12,648,54.0
19119,Mumbai,2024-04-15,morning,3677,13,810,62.30769230769231
19120,Mumbai,2024-04-15,morning,3704,13,654,50.30769230769231
19121,Mumbai,2024-04-15,morning,3773,16,668,41.75
19122,Mumbai,2024-04-15,morning,3893,55,1728,31.418181818181818
19123,Mumbai,2024-04-15,morning,3931,23,809,35.17391304347826
19124,Mumbai,2024-04-15,morning,3944,16,696,43.5
19125,Mumbai,2024-04-15,morning,4010,42,1320,31.428571428571427
19126,Mumbai,2024-04-15,morning,4012,14,654,46.714285714285715
19127,Mumbai,2024-04-15,morning,4020,13,710,54.61538461538461
19128,Mumbai,2024-04-15,morning,4021,24,672,28.0
19129,Mumbai,2024-04-15,morning,4045,21,723,34.42857142857143
19130,Mumbai,2024-04-15,morning,4048,32,1048,32.75
19131,Mumbai,2024-04-15,morning,4049,27,870,32.22222222222222
19132,Mumbai,2024-04-15,morning,4051,21,699,33.285714285714285
19133,Mumbai,2024-04-15,morning,4053,23,720,31.304347826086957
19134,Mumbai,2024-04-15,morning,4054,48,1494,31.125
19135,Mumbai,2024-04-15,morning,4055,23,833,36.21739130434783
19136,Mumbai,2024-04-15,morning,4057,18,708,39.333333333333336
19137,Mumbai,2024-04-15,morning,4063,24,672,28.0
19138,Mumbai,2024-04-15,morning,4064,43,1337,31.093023255813954
19139,Mumbai,2024-04-15,morning,4068,14,812,58.0
19140,Mumbai,2024-04-15,morning,4194,10,550,55.0
19141,Mumbai,2024-04-15,morning,4603,9,710,78.88888888888889
19142,Mumbai,2024-04-15,morning,4640,20,700,35.0
19143,Mumbai,2024-04-15,morning,4649,26,926,35.61538461538461
19144,Mumbai,2024-04-15,morning,4710,23,810,35.21739130434783
19145,Mumbai,2024-04-15,morning,4715,30,1020,34.0
19146,Mumbai,2024-04-15,morning,4717,18,702,39.0
19147,Mumbai,2024-04-15,morning,4761,20,650,32.5
19148,Mumbai,2024-04-15,morning,4765,14,602,43.0
19149,Mumbai,2024-04-15,morning,4819,35,1100,31.428571428571427
19150,Mumbai,2024-04-15,morning,4838,8,664,83.0
19151,Mumbai,2024-04-15,morning,4855,21,744,35.42857142857143
19152,Mumbai,2024-04-15,morning,4869,35,1078,30.8
19153,Mumbai,2024-04-15,morning,4900,23,644,28.0
19154,Mumbai,2024-04-15,morning,4924,32,1080,33.75
19155,Mumbai,2024-04-15,morning,4975,11,745,67.72727272727273
19156,Mumbai,2024-04-15,morning,4985,27,924,34.22222222222222
19157,Mumbai,2024-04-15,morning,4993,18,780,43.333333333333336
19158,Mumbai,2024-04-15,morning,5010,17,663,39.0
19159,Mumbai,2024-04-15,morning,5033,17,694,40.8235294117647
19160,Mumbai,2024-04-15,morning,5201,15,885,59.0
19161,Mumbai,2024-04-15,morning,5243,11,638,58.0
19162,Mumbai,2024-04-15,morning,5244,17,799,47.0
19163,Mumbai,2024-04-15,morning,5249,17,638,37.529411764705884
19164,Mumbai,2024-04-15,morning,5268,16,864,54.0
19165,Mumbai,2024-04-15,morning,5283,16,826,51.625
19166,Mumbai,2024-04-15,morning,5286,14,672,48.0
19167,Mumbai,2024-04-15,morning,5290,21,729,34.714285714285715
19168,Mumbai,2024-04-15,morning,5291,6,770,128.33333333333334
19169,Mumbai,2024-04-15,morning,5314,25,725,29.0
19170,Mumbai,2024-04-15,morning,5316,14,644,46.0
19171,Mumbai,2024-04-15,morning,5330,31,930,30.0
19172,Mumbai,2024-04-15,morning,5344,12,696,58.0
19173,Mumbai,2024-04-15,morning,5355,12,600,50.0
19174,Mumbai,2024-04-15,morning,5369,11,719,65.36363636363636
19175,Mumbai,2024-04-15,morning,5372,16,672,42.0
19176,Mumbai,2024-04-15,morning,5386,14,686,49.0
19177,Mumbai,2024-04-15,morning,5404,16,816,51.0
19178,Mumbai,2024-04-15,morning,5414,20,680,34.0
19179,Mumbai,2024-04-15,morning,5416,22,726,33.0
19180,Mumbai,2024-04-15,morning,5421,12,672,56.0
19181,Mumbai,2024-04-15,morning,5424,9,648,72.0
19182,Mumbai,2024-04-15,morning,5425,16,656,41.0
19183,Mumbai,2024-04-15,morning,5434,18,810,45.0
19184,Mumbai,2024-04-15,morning,5442,9,657,73.0
19185,Mumbai,2024-04-15,morning,5456,13,689,53.0
19186,Mumbai,2024-04-15,morning,5517,6,696,116.0
19187,Mumbai,2024-04-16,evening,1284,8,672,84.0
19188,Mumbai,2024-04-16,evening,2986,14,644,46.0
19189,Mumbai,2024-04-16,evening,3243,6,648,108.0
19190,Mumbai,2024-04-16,evening,4192,9,657,73.0
19191,Mumbai,2024-04-16,evening,4194,5,680,136.0
19192,Mumbai,2024-04-16,evening,4213,5,665,133.0
19193,Mumbai,2024-04-16,evening,4603,4,260,65.0
19194,Mumbai,2024-04-16,evening,4617,10,680,68.0
19195,Mumbai,2024-04-16,evening,4760,11,715,65.0
19196,Mumbai,2024-04-16,evening,4764,8,656,82.0
19197,Mumbai,2024-04-16,evening,4796,10,650,65.0
19198,Mumbai,2024-04-16,evening,4921,5,635,127.0
19199,Mumbai,2024-04-16,evening,4924,12,720,60.0
19200,Mumbai,2024-04-16,evening,4947,4,152,38.0
19201,Mumbai,2024-04-16,evening,5076,10,720,72.0
19202,Mumbai,2024-04-16,evening,5086,7,634,90.57142857142857
19203,Mumbai,2024-04-16,evening,5129,5,690,138.0
19204,Mumbai,2024-04-16,evening,5174,8,668,83.5
19205,Mumbai,2024-04-16,evening,5343,12,648,54.0
19206,Mumbai,2024-04-16,evening,5348,13,702,54.0
19207,Mumbai,2024-04-16,evening,5354,7,644,92.0
19208,Mumbai,2024-04-16,evening,5355,2,100,50.0
19209,Mumbai,2024-04-16,evening,5372,15,750,50.0
19210,Mumbai,2024-04-16,evening,5398,6,720,120.0
19211,Mumbai,2024-04-16,evening,5400,4,640,160.0
19212,Mumbai,2024-04-16,evening,5433,18,666,37.0
19213,Mumbai,2024-04-16,evening,5436,7,686,98.0
19214,Mumbai,2024-04-16,evening,5587,2,106,53.0
19215,Mumbai,2024-04-16,morning,1336,41,1279,31.195121951219512
19216,Mumbai,2024-04-16,morning,1986,23,700,30.434782608695652
19217,Mumbai,2024-04-16,morning,2288,28,728,26.0
19218,Mumbai,2024-04-16,morning,2448,7,636,90.85714285714286
19219,Mumbai,2024-04-16,morning,2454,10,650,65.0
19220,Mumbai,2024-04-16,morning,2591,6,642,107.0
19221,Mumbai,2024-04-16,morning,2605,8,702,87.75
19222,Mumbai,2024-04-16,morning,2735,38,1218,32.05263157894737
19223,Mumbai,2024-04-16,morning,2954,50,1390,27.8
19224,Mumbai,2024-04-16,morning,3061,14,674,48.142857142857146
19225,Mumbai,2024-04-16,morning,3173,26,900,34.61538461538461
19226,Mumbai,2024-04-16,morning,3226,5,615,123.0
19227,Mumbai,2024-04-16,morning,3230,35,1012,28.914285714285715
19228,Mumbai,2024-04-16,morning,3241,42,1308,31.142857142857142
19229,Mumbai,2024-04-16,morning,3389,5,635,127.0
19230,Mumbai,2024-04-16,morning,3412,8,656,82.0
19231,Mumbai,2024-04-16,morning,3413,10,630,63.0
19232,Mumbai,2024-04-16,morning,3414,13,632,48.61538461538461
19233,Mumbai,2024-04-16,morning,3464,8,644,80.5
19234,Mumbai,2024-04-16,morning,3500,20,770,38.5
19235,Mumbai,2024-04-16,morning,3542,10,650,65.0
19236,Mumbai,2024-04-16,morning,3595,10,620,62.0
19237,Mumbai,2024-04-16,morning,3677,13,1085,83.46153846153847
19238,Mumbai,2024-04-16,morning,3704,8,676,84.5
19239,Mumbai,2024-04-16,morning,3759,31,1056,34.064516129032256
19240,Mumbai,2024-04-16,morning,3773,18,684,38.0
19241,Mumbai,2024-04-16,morning,3893,28,784,28.0
19242,Mumbai,2024-04-16,morning,3944,8,674,84.25
19243,Mumbai,2024-04-16,morning,4010,32,1020,31.875
19244,Mumbai,2024-04-16,morning,4012,26,814,31.307692307692307
19245,Mumbai,2024-04-16,morning,4020,10,660,66.0
19246,Mumbai,2024-04-16,morning,4021,25,785,31.4
19247,Mumbai,2024-04-16,morning,4045,25,755,30.2
19248,Mumbai,2024-04-16,morning,4048,22,704,32.0
19249,Mumbai,2024-04-16,morning,4049,27,810,30.0
19250,Mumbai,2024-04-16,morning,4051,10,670,67.0
19251,Mumbai,2024-04-16,morning,4053,29,929,32.03448275862069
19252,Mumbai,2024-04-16,morning,4054,43,1247,29.0
19253,Mumbai,2024-04-16,morning,4055,18,762,42.333333333333336
19254,Mumbai,2024-04-16,morning,4057,19,668,35.1578947368421
19255,Mumbai,2024-04-16,morning,4063,28,812,29.0
19256,Mumbai,2024-04-16,morning,4064,33,1110,33.63636363636363
19257,Mumbai,2024-04-16,morning,4210,26,780,30.0
19258,Mumbai,2024-04-16,morning,4640,15,780,52.0
19259,Mumbai,2024-04-16,morning,4649,32,1049,32.78125
19260,Mumbai,2024-04-16,morning,4710,10,750,75.0
19261,Mumbai,2024-04-16,morning,4761,14,646,46.142857142857146
19262,Mumbai,2024-04-16,morning,4765,10,640,64.0
19263,Mumbai,2024-04-16,morning,4819,22,728,33.09090909090909
19264,Mumbai,2024-04-16,morning,4838,5,635,127.0
19265,Mumbai,2024-04-16,morning,4869,30,963,32.1
19266,Mumbai,2024-04-16,morning,4897,19,676,35.578947368421055
19267,Mumbai,2024-04-16,morning,4975,9,732,81.33333333333333
19268,Mumbai,2024-04-16,morning,4985,17,714,42.0
19269,Mumbai,2024-04-16,morning,4993,15,690,46.0
19270,Mumbai,2024-04-16,morning,5010,9,777,86.33333333333333
19271,Mumbai,2024-04-16,morning,5033,17,655,38.529411764705884
19272,Mumbai,2024-04-16,morning,5224,7,679,97.0
19273,Mumbai,2024-04-16,morning,5243,9,630,70.0
19274,Mumbai,2024-04-16,morning,5244,6,654,109.0
19275,Mumbai,2024-04-16,morning,5249,18,738,41.0
19276,Mumbai,2024-04-16,morning,5283,14,912,65.14285714285714
19277,Mumbai,2024-04-16,morning,5286,8,632,79.0
19278,Mumbai,2024-04-16,morning,5290,32,958,29.9375
19279,Mumbai,2024-04-16,morning,5291,7,686,98.0
19280,Mumbai,2024-04-16,morning,5293,7,599,85.57142857142857
19281,Mumbai,2024-04-16,morning,5312,6,636,106.0
19282,Mumbai,2024-04-16,morning,5313,8,600,75.0
19283,Mumbai,2024-04-16,morning,5314,6,660,110.0
19284,Mumbai,2024-04-16,morning,5316,8,656,82.0
19285,Mumbai,2024-04-16,morning,5330,44,1366,31.045454545454547
19286,Mumbai,2024-04-16,morning,5344,15,690,46.0
19287,Mumbai,2024-04-16,morning,5369,26,814,31.307692307692307
19288,Mumbai,2024-04-16,morning,5386,12,684,57.0
19289,Mumbai,2024-04-16,morning,5388,6,684,114.0
19290,Mumbai,2024-04-16,morning,5404,11,660,60.0
19291,Mumbai,2024-04-16,morning,5414,9,654,72.66666666666667
19292,Mumbai,2024-04-16,morning,5416,24,756,31.5
19293,Mumbai,2024-04-16,morning,5421,8,648,81.0
19294,Mumbai,2024-04-16,morning,5423,7,658,94.0
19295,Mumbai,2024-04-16,morning,5424,14,632,45.142857142857146
19296,Mumbai,2024-04-16,morning,5425,11,799,72.63636363636364
19297,Mumbai,2024-04-16,morning,5434,16,784,49.0
19298,Mumbai,2024-04-16,morning,5438,10,660,66.0
19299,Mumbai,2024-04-16,morning,5456,13,689,53.0
19300,Mumbai,2024-04-16,morning,5457,9,693,77.0
19301,Mumbai,2024-04-16,morning,5471,7,679,97.0
19302,Mumbai,2024-04-16,morning,5473,5,690,138.0
19303,Mumbai,2024-04-16,morning,5517,5,810,162.0
19304,Mumbai,2024-04-16,morning,5566,6,663,110.5
19305,Mumbai,2024-04-16,morning,5578,9,681,75.66666666666667
19306,Mumbai,2024-04-16,morning,5583,1,26,26.0
19307,Mumbai,2024-04-17,evening,1284,8,652,81.5
19308,Mumbai,2024-04-17,evening,1288,1,227,227.0
19309,Mumbai,2024-04-17,evening,1336,6,306,51.0
19310,Mumbai,2024-04-17,evening,2986,6,624,104.0
19311,Mumbai,2024-04-17,evening,3243,6,666,111.0
19312,Mumbai,2024-04-17,evening,3413,6,618,103.0
19313,Mumbai,2024-04-17,evening,4012,1,31,31.0
19314,Mumbai,2024-04-17,evening,4192,5,635,127.0
19315,Mumbai,2024-04-17,evening,4194,8,668,83.5
19316,Mumbai,2024-04-17,evening,4213,4,170,42.5
19317,Mumbai,2024-04-17,evening,4603,21,702,33.42857142857143
19318,Mumbai,2024-04-17,evening,4617,6,636,106.0
19319,Mumbai,2024-04-17,evening,4760,5,660,132.0
19320,Mumbai,2024-04-17,evening,4764,5,660,132.0
19321,Mumbai,2024-04-17,evening,4796,6,642,107.0
19322,Mumbai,2024-04-17,evening,4868,10,672,67.2
19323,Mumbai,2024-04-17,evening,4921,8,656,82.0
19324,Mumbai,2024-04-17,evening,4924,11,773,70.27272727272727
19325,Mumbai,2024-04-17,evening,4947,4,164,41.0
19326,Mumbai,2024-04-17,evening,5076,11,726,66.0
19327,Mumbai,2024-04-17,evening,5086,6,630,105.0
19328,Mumbai,2024-04-17,evening,5129,5,675,135.0
19329,Mumbai,2024-04-17,evening,5174,6,672,112.0
19330,Mumbai,2024-04-17,evening,5224,7,644,92.0
19331,Mumbai,2024-04-17,evening,5250,16,811,50.6875
19332,Mumbai,2024-04-17,evening,5291,1,113,113.0
19333,Mumbai,2024-04-17,evening,5343,5,635,127.0
19334,Mumbai,2024-04-17,evening,5347,8,664,83.0
19335,Mumbai,2024-04-17,evening,5348,5,715,143.0
19336,Mumbai,2024-04-17,evening,5355,11,698,63.45454545454545
19337,Mumbai,2024-04-17,evening,5369,13,732,56.30769230769231
19338,Mumbai,2024-04-17,evening,5372,14,702,50.142857142857146
19339,Mumbai,2024-04-17,evening,5433,10,770,77.0
19340,Mumbai,2024-04-17,evening,5436,5,665,133.0
19341,Mumbai,2024-04-17,evening,5439,7,679,97.0
19342,Mumbai,2024-04-17,evening,5479,11,715,65.0
19343,Mumbai,2024-04-17,evening,5517,4,248,62.0
19344,Mumbai,2024-04-17,evening,5538,4,676,169.0
19345,Mumbai,2024-04-17,evening,5587,6,654,109.0
19346,Mumbai,2024-04-17,evening,5605,7,721,103.0
19347,Mumbai,2024-04-17,morning,1336,18,612,34.0
19348,Mumbai,2024-04-17,morning,1490,31,990,31.93548387096774
19349,Mumbai,2024-04-17,morning,1497,34,1050,30.88235294117647
19350,Mumbai,2024-04-17,morning,1986,36,1038,28.833333333333332
19351,Mumbai,2024-04-17,morning,2288,11,599,54.45454545454545
19352,Mumbai,2024-04-17,morning,2448,9,648,72.0
19353,Mumbai,2024-04-17,morning,2454,14,662,47.285714285714285
19354,Mumbai,2024-04-17,morning,2591,11,660,60.0
19355,Mumbai,2024-04-17,morning,2605,12,666,55.5
19356,Mumbai,2024-04-17,morning,2652,13,663,51.0
19357,Mumbai,2024-04-17,morning,2735,40,1260,31.5
19358,Mumbai,2024-04-17,morning,3061,17,774,45.529411764705884
19359,Mumbai,2024-04-17,morning,3173,18,759,42.166666666666664
19360,Mumbai,2024-04-17,morning,3226,10,620,62.0
19361,Mumbai,2024-04-17,morning,3230,30,1010,33.666666666666664
19362,Mumbai,2024-04-17,morning,3241,35,1286,36.74285714285714
19363,Mumbai,2024-04-17,morning,3389,9,654,72.66666666666667
19364,Mumbai,2024-04-17,morning,3412,20,660,33.0
19365,Mumbai,2024-04-17,morning,3414,10,640,64.0
19366,Mumbai,2024-04-17,morning,3464,16,640,40.0
19367,Mumbai,2024-04-17,morning,3500,22,698,31.727272727272727
19368,Mumbai,2024-04-17,morning,3542,11,676,61.45454545454545
19369,Mumbai,2024-04-17,morning,3564,27,924,34.22222222222222
19370,Mumbai,2024-04-17,morning,3595,16,620,38.75
19371,Mumbai,2024-04-17,morning,3677,16,830,51.875
19372,Mumbai,2024-04-17,morning,3704,23,810,35.21739130434783
19373,Mumbai,2024-04-17,morning,3759,16,684,42.75
19374,Mumbai,2024-04-17,morning,3773,19,684,36.0
19375,Mumbai,2024-04-17,morning,3893,46,1454,31.608695652173914
19376,Mumbai,2024-04-17,morning,3944,9,711,79.0
19377,Mumbai,2024-04-17,morning,4012,21,651,31.0
19378,Mumbai,2024-04-17,morning,4021,29,812,28.0
19379,Mumbai,2024-04-17,morning,4048,25,725,29.0
19380,Mumbai,2024-04-17,morning,4049,31,989,31.903225806451612
19381,Mumbai,2024-04-17,morning,4051,19,627,33.0
19382,Mumbai,2024-04-17,morning,4053,33,1050,31.818181818181817
19383,Mumbai,2024-04-17,morning,4054,47,1436,30.5531914893617
19384,Mumbai,2024-04-17,morning,4055,24,816,34.0
19385,Mumbai,2024-04-17,morning,4057,8,664,83.0
19386,Mumbai,2024-04-17,morning,4063,27,903,33.44444444444444
19387,Mumbai,2024-04-17,morning,4064,44,1350,30.681818181818183
19388,Mumbai,2024-04-17,morning,4067,25,850,34.0
19389,Mumbai,2024-04-17,morning,4068,9,663,73.66666666666667
19390,Mumbai,2024-04-17,morning,4640,12,756,63.0
19391,Mumbai,2024-04-17,morning,4649,36,1268,35.22222222222222
19392,Mumbai,2024-04-17,morning,4710,13,689,53.0
19393,Mumbai,2024-04-17,morning,4717,17,595,35.0
19394,Mumbai,2024-04-17,morning,4761,23,667,29.0
19395,Mumbai,2024-04-17,morning,4765,13,628,48.30769230769231
19396,Mumbai,2024-04-17,morning,4838,8,632,79.0
19397,Mumbai,2024-04-17,morning,4855,22,720,32.72727272727273
19398,Mumbai,2024-04-17,morning,4869,32,1052,32.875
19399,Mumbai,2024-04-17,morning,4897,15,735,49.0
19400,Mumbai,2024-04-17,morning,4900,21,651,31.0
19401,Mumbai,2024-04-17,morning,4975,19,954,50.21052631578947
19402,Mumbai,2024-04-17,morning,4985,19,709,37.31578947368421
19403,Mumbai,2024-04-17,morning,4993,15,765,51.0
19404,Mumbai,2024-04-17,morning,5010,22,682,31.0
19405,Mumbai,2024-04-17,morning,5033,19,665,35.0
19406,Mumbai,2024-04-17,morning,5243,11,646,58.72727272727273
19407,Mumbai,2024-04-17,morning,5244,16,784,49.0
19408,Mumbai,2024-04-17,morning,5249,15,675,45.0
19409,Mumbai,2024-04-17,morning,5268,2,174,87.0
19410,Mumbai,2024-04-17,morning,5283,19,1006,52.94736842105263
19411,Mumbai,2024-04-17,morning,5286,11,635,57.72727272727273
19412,Mumbai,2024-04-17,morning,5291,5,565,113.0
19413,Mumbai,2024-04-17,morning,5293,10,600,60.0
19414,Mumbai,2024-04-17,morning,5312,12,636,53.0
19415,Mumbai,2024-04-17,morning,5313,14,694,49.57142857142857
19416,Mumbai,2024-04-17,morning,5314,6,666,111.0
19417,Mumbai,2024-04-17,morning,5316,10,660,66.0
19418,Mumbai,2024-04-17,morning,5330,26,944,36.30769230769231
19419,Mumbai,2024-04-17,morning,5344,11,649,59.0
19420,Mumbai,2024-04-17,morning,5386,10,690,69.0
19421,Mumbai,2024-04-17,morning,5404,9,684,76.0
19422,Mumbai,2024-04-17,morning,5414,15,690,46.0
19423,Mumbai,2024-04-17,morning,5416,24,804,33.5
19424,Mumbai,2024-04-17,morning,5421,11,649,59.0
19425,Mumbai,2024-04-17,morning,5424,15,645,43.0
19426,Mumbai,2024-04-17,morning,5434,17,816,48.0
19427,Mumbai,2024-04-17,morning,5438,15,825,55.0
19428,Mumbai,2024-04-17,morning,5442,10,650,65.0
19429,Mumbai,2024-04-17,morning,5456,11,693,63.0
19430,Mumbai,2024-04-17,morning,5457,6,690,115.0
19431,Mumbai,2024-04-17,morning,5471,10,720,72.0
19432,Mumbai,2024-04-17,morning,5473,8,640,80.0
19433,Mumbai,2024-04-17,morning,5566,19,720,37.89473684210526
19434,Mumbai,2024-04-17,morning,5578,23,690,30.0
19435,Mumbai,2024-04-17,morning,5593,24,964,40.166666666666664
19436,Mumbai,2024-04-17,morning,5597,12,672,56.0
19437,Mumbai,2024-04-17,morning,5601,20,800,40.0
19438,Mumbai,2024-04-18,evening,1284,15,675,45.0
19439,Mumbai,2024-04-18,evening,1497,2,90,45.0
19440,Mumbai,2024-04-18,evening,2288,1,26,26.0
19441,Mumbai,2024-04-18,evening,3243,19,721,37.94736842105263
19442,Mumbai,2024-04-18,evening,3893,11,396,36.0
19443,Mumbai,2024-04-18,evening,4020,1,29,29.0
19444,Mumbai,2024-04-18,evening,4055,1,30,30.0
19445,Mumbai,2024-04-18,evening,4057,23,690,30.0
19446,Mumbai,2024-04-18,evening,4067,7,210,30.0
19447,Mumbai,2024-04-18,evening,4192,29,841,29.0
19448,Mumbai,2024-04-18,evening,4194,9,657,73.0
19449,Mumbai,2024-04-18,evening,4210,40,1160,29.0
19450,Mumbai,2024-04-18,evening,4213,21,651,31.0
19451,Mumbai,2024-04-18,evening,4395,3,201,67.0
19452,Mumbai,2024-04-18,evening,4603,8,648,81.0
19453,Mumbai,2024-04-18,evening,4617,11,781,71.0
19454,Mumbai,2024-04-18,evening,4658,6,708,118.0
19455,Mumbai,2024-04-18,evening,4760,14,714,51.0
19456,Mumbai,2024-04-18,evening,4764,17,660,38.8235294117647
19457,Mumbai,2024-04-18,evening,4796,16,638,39.875
19458,Mumbai,2024-04-18,evening,4855,21,714,34.0
19459,Mumbai,2024-04-18,evening,4868,7,672,96.0
19460,Mumbai,2024-04-18,evening,4921,14,658,47.0
19461,Mumbai,2024-04-18,evening,4924,10,700,70.0
19462,Mumbai,2024-04-18,evening,5033,16,736,46.0
19463,Mumbai,2024-04-18,evening,5076,4,200,50.0
19464,Mumbai,2024-04-18,evening,5086,8,664,83.0
19465,Mumbai,2024-04-18,evening,5129,15,705,47.0
19466,Mumbai,2024-04-18,evening,5138,5,725,145.0
19467,Mumbai,2024-04-18,evening,5174,10,660,66.0
19468,Mumbai,2024-04-18,evening,5224,2,154,77.0
19469,Mumbai,2024-04-18,evening,5249,1,30,30.0
19470,Mumbai,2024-04-18,evening,5250,14,680,48.57142857142857
19471,Mumbai,2024-04-18,evening,5251,18,699,38.833333333333336
19472,Mumbai,2024-04-18,evening,5268,13,702,54.0
19473,Mumbai,2024-04-18,evening,5343,20,660,33.0
19474,Mumbai,2024-04-18,evening,5344,28,840,30.0
19475,Mumbai,2024-04-18,evening,5347,6,708,118.0
19476,Mumbai,2024-04-18,evening,5348,6,738,123.0
19477,Mumbai,2024-04-18,evening,5355,6,600,100.0
19478,Mumbai,2024-04-18,evening,5369,8,720,90.0
19479,Mumbai,2024-04-18,evening,5372,9,693,77.0
19480,Mumbai,2024-04-18,evening,5398,5,685,137.0
19481,Mumbai,2024-04-18,evening,5400,2,307,153.5
19482,Mumbai,2024-04-18,evening,5416,30,960,32.0
19483,Mumbai,2024-04-18,evening,5433,16,732,45.75
19484,Mumbai,2024-04-18,evening,5436,7,693,99.0
19485,Mumbai,2024-04-18,evening,5439,6,690,115.0
19486,Mumbai,2024-04-18,evening,5479,8,736,92.0
19487,Mumbai,2024-04-18,evening,5517,4,200,50.0
19488,Mumbai,2024-04-18,evening,5538,8,680,85.0
19489,Mumbai,2024-04-18,evening,5578,13,663,51.0
19490,Mumbai,2024-04-18,evening,5587,18,822,45.666666666666664
19491,Mumbai,2024-04-18,evening,5605,3,201,67.0
19492,Mumbai,2024-04-18,evening,5625,10,640,64.0
19493,Mumbai,2024-04-18,morning,1336,18,726,40.333333333333336
19494,Mumbai,2024-04-18,morning,1490,35,1140,32.57142857142857
19495,Mumbai,2024-04-18,morning,1497,22,660,30.0
19496,Mumbai,2024-04-18,morning,1986,24,828,34.5
19497,Mumbai,2024-04-18,morning,2448,12,672,56.0
19498,Mumbai,2024-04-18,morning,2454,28,928,33.142857142857146
19499,Mumbai,2024-04-18,morning,2591,13,702,54.0
19500,Mumbai,2024-04-18,morning,2605,10,670,67.0
19501,Mumbai,2024-04-18,morning,2652,16,700,43.75
19502,Mumbai,2024-04-18,morning,2735,34,1054,31.0
19503,Mumbai,2024-04-18,morning,2837,42,1278,30.428571428571427
19504,Mumbai,2024-04-18,morning,2954,23,598,26.0
19505,Mumbai,2024-04-18,morning,2986,15,660,44.0
19506,Mumbai,2024-04-18,morning,3061,16,672,42.0
19507,Mumbai,2024-04-18,morning,3173,28,1050,37.5
19508,Mumbai,2024-04-18,morning,3226,16,752,47.0
19509,Mumbai,2024-04-18,morning,3230,21,711,33.857142857142854
19510,Mumbai,2024-04-18,morning,3241,36,1290,35.833333333333336
19511,Mumbai,2024-04-18,morning,3389,7,658,94.0
19512,Mumbai,2024-04-18,morning,3412,19,752,39.578947368421055
19513,Mumbai,2024-04-18,morning,3413,12,696,58.0
19514,Mumbai,2024-04-18,morning,3414,14,618,44.142857142857146
19515,Mumbai,2024-04-18,morning,3464,23,796,34.608695652173914
19516,Mumbai,2024-04-18,morning,3500,16,728,45.5
19517,Mumbai,2024-04-18,morning,3542,17,680,40.0
19518,Mumbai,2024-04-18,morning,3564,26,826,31.76923076923077
19519,Mumbai,2024-04-18,morning,3595,12,732,61.0
19520,Mumbai,2024-04-18,morning,3677,11,738,67.0909090909091
19521,Mumbai,2024-04-18,morning,3704,31,899,29.0
19522,Mumbai,2024-04-18,morning,3759,19,771,40.578947368421055
